user_id,signup_date,plan_tier,company_size,region,industry,acquisition_channel,is_enterprise,churned_90d,churned_30d,expansion_event,downgraded,avg_mrr,peak_mrr,lifetime_mrr,overdue_invoices,support_tickets,avg_seats,billing_months,total_sessions,avg_session_min,active_months,last_session_date,unique_features,total_events,event_success_rate,avg_latency_ms,session_mom_pct,engagement_signal,health_score,csm_priority_action
9b3de9c8-56f4-4d75-b626-bc67999bab4d,2024-10-19,free,11-50,LATAM,software,outbound,0,0,0,1,0,0.0,0.0,0.0,0,1,4.4,10,2,9.1,2,2025-03-10,1,2,100.0,256.0,0.0,Stable,28,MONITOR
a308e8f6-a876-4459-a679-21868dad71d2,2024-04-07,free,51-200,APAC,media,ads,0,0,0,1,0,0.0,0.0,0.0,0,0,2.8,16,2,11.3,1,2024-09-22,0,0,0.0,0.0,0.0,Stable,25,MONITOR
020f0579-e2f1-4660-8d3b-85c604572da8,2024-06-12,premium,11-50,APAC,finance,seo,0,0,0,1,0,292.07,360.0,4089.0,0,2,20.1,14,8,13.7,5,2025-07-23,3,4,75.0,372.0,0.0,Stable,58,MONITOR
05c9e603-e327-4984-90ea-6b2104efdd72,2025-06-26,standard,1-10,,telecom,ads,0,0,0,0,0,64.0,64.0,128.0,0,0,8.0,2,3,7.6,1,2025-07-31,1,1,100.0,526.0,0.0,Stable,30,MONITOR
68f57c16-b9c6-40c0-8821-8d3853971151,2024-08-29,standard,11-50,APAC,finance,seo,0,0,0,1,0,36.67,64.0,440.0,2,1,5.1,12,5,13.9,3,2025-06-18,3,3,100.0,225.0,0.0,Stable,26,MONITOR
85be97fe-60c4-41b2-90cf-9e6ea578bf90,2024-10-10,premium,1-10,,telecom,seo,0,0,0,1,0,115.5,135.0,1155.0,0,3,7.9,10,8,26.2,5,2025-07-03,2,3,100.0,169.0,0.0,Stable,53,MONITOR
4e9a4c40-861d-4134-be6c-2b2989cca54b,2024-03-09,free,11-50,EU,retail,outbound,0,0,0,1,0,0.0,0.0,0.0,1,1,1.9,17,1,9.9,1,2024-11-05,1,1,100.0,201.0,0.0,Stable,5,MONITOR
34457369-c1ff-4f8f-86c5-5c1c3b70d0cd,2024-03-14,premium,11-50,,energy,seo,0,0,0,1,0,337.24,375.0,5733.0,0,11,23.1,17,16,15.3,8,2025-07-12,3,14,92.9,248.0,-33.3,Mild Decline,53,MONITOR
1090daa2-daf2-410e-ac8e-3140311ce9ea,2025-03-11,standard,1-10,,healthcare,ads,0,0,0,1,0,40.8,45.0,204.0,0,0,2.8,5,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,30,AT-RISK — Gone Dark
5dcecf94-493b-44ff-ac5e-83e486465432,2024-03-17,free,11-50,LATAM,retail,seo,0,0,0,1,0,0.0,0.0,0.0,0,0,1.8,17,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,25,AT-RISK — Gone Dark
9f94950d-b9c5-4c25-b195-45073043ae54,2025-04-29,free,51-200,LATAM,media,outbound,0,0,1,0,0,0.0,0.0,0.0,0,0,9.5,4,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,25,AT-RISK — Gone Dark
5aa5e6a5-ed1d-4daf-8414-0b4a2166edf3,2024-12-01,free,11-50,,software,partner,0,1,1,1,0,0.0,0.0,0.0,0,0,5.5,8,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,25,MONITOR
13bf30c5-f75d-4d1f-beba-7a601c9ea301,2024-09-20,standard,11-50,EU,telecom,seo,0,1,1,1,0,96.58,128.0,1062.4,0,2,12.3,11,6,13.3,4,2025-07-29,3,5,100.0,157.0,100.0,Stable,41,MONITOR
6e01beba-a2d2-4ee5-87cf-bea58a15c582,2024-10-02,free,1-10,,retail,partner,0,0,0,1,0,0.0,0.0,0.0,0,1,1.7,10,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,20,AT-RISK — Gone Dark
19cc92dc-5b2f-471e-91b0-5961c6dbc894,2024-11-21,premium,51-200,,finance,ads,0,0,0,0,0,986.33,1050.0,8877.0,1,20,67.2,9,12,11.7,8,2025-07-31,3,8,100.0,270.0,50.0,Stable,48,MONITOR
5000babc-086d-43ea-9579-ebf31e6e040a,2025-02-17,premium,51-200,APAC,media,seo,1,0,0,0,0,847.5,870.0,5085.0,0,5,56.5,6,11,13.3,6,2025-07-30,3,9,100.0,135.0,-50.0,Mild Decline,63,MONITOR
9eb37726-e28e-405f-aa75-fb48ead68649,2024-07-07,standard,11-50,EU,healthcare,partner,0,0,0,1,0,209.85,232.0,2728.0,0,8,28.0,13,9,12.2,8,2025-06-01,3,8,75.0,277.0,-50.0,Mild Decline,53,HOT — Standard to Enterprise
8591a96c-64d3-4f2f-babb-dfa2f57f5d00,2025-03-11,premium,1-10,LATAM,media,seo,0,0,0,1,0,31.2,60.0,156.0,0,1,2.2,5,3,9.6,3,2025-05-28,1,1,100.0,189.0,0.0,Stable,33,MONITOR
0fed7193-1648-4cdc-9ddc-58c38ecaa885,2024-02-01,standard,200+,APAC,software,seo,0,0,0,0,1,654.22,2992.0,11776.0,0,86,383.4,18,10,16.2,9,2025-07-27,3,4,75.0,199.0,0.0,Stable,73,HOT — Standard to Enterprise
c00754cb-d010-43b8-b33d-4f9b2dc15680,2024-09-04,free,11-50,EU,software,outbound,0,0,1,1,0,0.0,0.0,0.0,1,1,3.8,11,1,17.5,1,2025-04-23,1,1,0.0,211.0,0.0,Stable,5,MONITOR
c4252438-a7d2-42c9-a97d-b25200af0cfc,2025-06-21,free,1-10,EU,energy,ads,0,1,0,0,0,0.0,0.0,0.0,0,1,1.0,2,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,20,MONITOR
9f75ed4a-60f9-4046-b7e4-1182dc1dc15d,2024-03-01,standard,11-50,EU,media,partner,0,0,0,1,0,52.42,88.0,891.2,1,2,6.9,17,7,13.4,7,2025-07-23,2,7,85.7,356.0,0.0,Stable,33,MONITOR
0b46677a-badd-42e0-85e2-99484815c861,2024-11-01,free,1-10,EU,energy,seo,0,1,0,1,0,0.0,0.0,0.0,0,0,2.3,9,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,25,MONITOR
e2534adc-c553-4948-947f-4194592dd294,2025-06-06,standard,51-200,,telecom,partner,0,0,1,0,0,268.0,272.0,536.0,0,2,33.5,2,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,35,WARM — Expand Seat Count
9de44db1-295d-4094-93d4-5624965469a4,2024-03-07,standard,11-50,,finance,ads,0,0,0,1,0,94.4,128.0,1604.8,0,7,12.2,17,7,14.5,6,2025-04-12,4,5,100.0,353.0,-50.0,Mild Decline,50,MONITOR
fdb31b1d-e866-41c3-ba92-7b36719f8993,2024-12-07,premium,51-200,,education,partner,0,0,0,0,0,822.0,885.0,6576.0,0,12,56.3,8,10,12.3,6,2025-07-11,2,6,100.0,151.0,0.0,Stable,63,MONITOR
be131f6c-e606-41ac-93d0-573a9a3fb97b,2024-03-15,free,11-50,,retail,partner,0,1,0,1,0,0.0,0.0,0.0,2,0,5.6,17,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,10,MONITOR
afbab90e-1bea-4edd-b13f-498fd62739ff,2024-07-04,premium,11-50,,manufacturing,partner,0,0,0,0,0,216.92,240.0,2820.0,0,5,14.7,13,16,16.6,9,2025-07-19,4,17,88.2,195.0,-66.7,Rapid Decline,70,AT-RISK — Rapid Decline
b8279419-9344-4536-ac91-c3e7eb5a87c0,2024-04-17,free,51-200,EU,software,seo,0,1,0,1,0,189.5,352.0,3032.0,0,6,37.0,16,1,37.0,1,2025-01-24,2,2,100.0,396.0,0.0,Stable,38,MONITOR
e3e57bb1-93d2-4b88-a3e4-0d3ca87689ac,2025-04-13,premium,1-10,,healthcare,partner,0,0,0,1,0,45.75,60.0,183.0,1,0,3.3,4,4,6.3,3,2025-07-25,2,2,100.0,316.0,-50.0,Mild Decline,31,MONITOR
21c11648-42dc-476f-9c7c-18d1fe9f8d8e,2025-04-07,free,11-50,EU,healthcare,seo,0,0,0,1,0,0.0,0.0,0.0,0,0,1.5,4,1,25.3,1,2025-05-31,0,0,0.0,0.0,0.0,Stable,25,MONITOR
f43ff1fe-4c5c-4359-aea6-e34c0ad04947,2024-03-10,free,11-50,,energy,seo,0,1,0,1,0,0.0,0.0,0.0,0,1,4.6,17,2,5.8,2,2025-06-22,1,1,100.0,151.0,0.0,Stable,28,MONITOR
b7bf453f-7ff8-4617-9e53-6875af655e54,2024-09-26,standard,11-50,EU,telecom,ads,0,0,0,1,0,87.27,104.0,960.0,1,3,11.4,11,3,5.5,3,2025-03-01,2,4,100.0,215.0,0.0,Stable,21,MONITOR
e7c87004-9c46-40c1-95ad-b43708ecb629,2024-02-13,premium,1-10,,telecom,partner,0,0,0,1,0,89.17,120.0,1605.0,1,1,6.6,18,16,10.1,10,2025-07-28,3,11,100.0,260.0,0.0,Stable,43,MONITOR
3e23d8e9-abf6-4ce1-a318-b5fec24a9edd,2024-06-01,free,1-10,APAC,manufacturing,seo,0,1,0,1,0,0.0,0.0,0.0,0,1,2.4,14,2,14.0,2,2024-12-02,1,1,100.0,90.0,0.0,Stable,28,MONITOR
f70f3ffa-5a47-4445-b4d9-2e2442e1e63b,2024-06-23,free,11-50,APAC,finance,partner,0,0,0,1,0,0.0,0.0,0.0,0,0,6.9,14,2,13.3,2,2025-04-21,1,2,100.0,155.0,0.0,Stable,33,MONITOR
f0da050f-15bf-412a-8d5e-8a19fabc4672,2025-04-30,premium,51-200,,software,outbound,0,0,0,0,0,1121.25,1170.0,4485.0,0,3,74.8,4,2,4.0,1,2025-05-17,1,1,100.0,212.0,0.0,Stable,40,MONITOR
f323fb90-4285-4217-82ae-a10c30a5cc54,2025-02-02,free,1-10,,energy,seo,0,1,0,1,0,0.0,0.0,0.0,0,1,1.5,6,1,11.8,1,2025-05-23,1,1,100.0,230.0,0.0,Stable,20,MONITOR
9f4b2d24-5961-41dc-a6e2-fe12a1ba94da,2024-10-04,free,1-10,EU,energy,outbound,0,0,0,1,0,0.0,0.0,0.0,0,0,2.5,10,2,10.8,2,2025-04-18,1,1,100.0,394.0,0.0,Stable,33,MONITOR
7f583cc5-d978-4283-9e26-9ba9c8636217,2024-03-16,free,11-50,APAC,energy,ads,0,0,1,1,0,0.0,0.0,0.0,0,2,1.6,17,3,9.3,3,2025-04-14,3,3,100.0,264.0,0.0,Stable,36,WARM — Nurture to Standard
663f34b4-cbd8-46fa-ac4b-76182c485766,2025-02-09,free,11-50,,energy,partner,0,0,1,1,0,0.0,0.0,0.0,0,1,4.5,6,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,20,AT-RISK — Gone Dark
8a9c04ca-9793-448e-8576-554859ef741a,2024-11-17,standard,51-200,,energy,outbound,0,0,0,0,0,844.8,880.0,7603.2,0,25,108.0,9,5,20.2,4,2025-06-27,2,3,100.0,121.0,0.0,Stable,56,WARM — Expand Seat Count
2f7b4bf1-7e9e-455b-928a-8b10f50fd9c3,2024-08-25,free,1-10,,telecom,partner,0,1,0,1,0,0.0,0.0,0.0,1,2,3.7,12,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,5,MONITOR
fa539099-755f-4be3-bcd9-27c89b1ef5b5,2024-09-29,free,1-10,LATAM,manufacturing,seo,0,0,0,1,0,0.0,0.0,0.0,0,1,2.4,11,1,15.0,1,2024-12-23,0,0,0.0,0.0,0.0,Stable,20,MONITOR
df7f91a5-cb6f-45d1-a3f7-16cd286934cb,2024-05-24,premium,51-200,EU,education,partner,0,0,0,0,0,938.4,1035.0,14076.0,1,15,65.2,15,15,10.1,9,2025-06-25,4,17,94.1,228.0,0.0,Stable,65,MONITOR
a51075e7-1663-47c4-a703-d7038b787d06,2024-11-28,free,200+,,software,seo,0,0,1,0,0,0.0,0.0,0.0,0,11,103.8,9,2,21.4,2,2025-06-23,1,1,100.0,316.0,0.0,Stable,23,MONITOR
ec8310ef-097e-476c-9125-c7ea3101acea,2024-11-02,free,11-50,EU,telecom,ads,0,1,0,1,0,23.64,57.6,212.8,0,0,7.7,9,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,30,MONITOR
5ca79da2-3373-4d3c-8bc7-78145ff1634f,2024-05-06,premium,51-200,APAC,transport,outbound,1,0,0,0,0,773.4,855.0,11601.0,0,28,52.9,15,22,16.1,13,2025-07-14,4,17,88.2,251.0,0.0,Stable,80,MONITOR
6d212357-de27-42c6-a385-b6cbf85fe65e,2024-11-20,free,1-10,EU,retail,ads,0,1,0,0,0,0.0,0.0,0.0,1,0,1.0,9,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,10,MONITOR
6420c7a0-15d8-473e-92f6-517ff2c4d7b8,2025-01-25,free,11-50,APAC,energy,ads,0,0,0,1,0,0.0,0.0,0.0,0,1,3.3,7,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,20,AT-RISK — Gone Dark
02a0c5fa-ab78-451a-8a49-f03880aa90f3,2024-11-14,free,11-50,APAC,energy,ads,0,1,0,1,0,0.0,0.0,0.0,0,0,6.8,9,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,25,MONITOR
5ad8348f-0379-4542-b487-cf563359f392,2024-07-03,free,1-10,,software,seo,0,0,0,1,0,0.0,0.0,0.0,0,1,5.8,13,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,20,AT-RISK — Gone Dark
7bb1b8e6-ce0a-4d7e-b6ce-77aa10f609f4,2025-03-29,standard,11-50,,finance,outbound,0,0,0,0,0,151.8,195.0,759.0,0,2,12.2,5,1,13.1,1,2025-05-08,1,1,100.0,412.0,0.0,Stable,35,MONITOR
818df7a6-1dbd-4d10-b72b-e37cf9b848ad,2024-03-21,free,11-50,,finance,seo,0,1,1,1,0,0.0,0.0,0.0,0,0,8.9,17,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,25,MONITOR
216d9cd5-c9a9-467f-8685-bd00de98722d,2024-08-25,standard,11-50,APAC,manufacturing,ads,0,0,0,1,0,130.27,160.0,1563.2,0,2,16.8,12,3,25.5,3,2025-07-21,1,1,100.0,354.0,0.0,Stable,43,WARM — Expand Seat Count
3a62b26b-bcb5-44f6-a6a2-5fdaadf6e35f,2024-08-31,free,1-10,EU,transport,seo,0,1,0,1,0,0.0,0.0,0.0,0,1,1.6,12,1,15.6,1,2024-12-05,0,0,0.0,0.0,0.0,Stable,20,MONITOR
32af563e-f59b-4cf5-bf4f-222682751131,2024-04-06,standard,11-50,EU,media,seo,0,1,0,1,1,41.7,80.0,667.2,1,2,8.5,16,7,13.8,6,2025-04-13,2,7,85.7,195.0,-50.0,Mild Decline,33,MONITOR
139f0afc-9841-4c11-a08f-d4ddd31877f4,2024-09-19,standard,1-10,EU,retail,outbound,0,0,0,1,0,11.49,16.0,126.4,0,2,1.5,11,4,23.4,4,2025-07-05,1,2,100.0,316.0,0.0,Stable,33,MONITOR
ac15999b-47f1-4491-9aef-9d6d9bd741a0,2024-12-16,standard,11-50,APAC,transport,seo,0,0,1,1,0,106.8,120.0,854.4,0,1,13.8,8,1,10.5,1,2025-02-11,1,1,100.0,91.0,0.0,Stable,35,MONITOR
added188-dc9b-43f7-b990-7eec1e4336ab,2024-06-16,free,51-200,EU,education,seo,0,1,0,0,0,0.0,0.0,0.0,0,0,17.6,14,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,25,MONITOR
6ed60df4-e07c-481c-9c05-c2698b3c261e,2024-04-05,free,51-200,,energy,seo,0,0,0,1,0,0.0,0.0,0.0,1,2,16.3,16,3,18.3,3,2025-07-30,1,1,100.0,149.0,0.0,Stable,13,MONITOR
04c619ac-b3b9-489d-83b8-71683ad4f3fb,2025-06-28,free,1-10,EU,energy,seo,0,1,0,0,0,0.0,0.0,0.0,0,0,1.0,2,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,25,MONITOR
f3aa9ada-3bb3-4d92-9417-6a81f2e3d5cc,2024-06-11,standard,11-50,,finance,ads,0,0,0,1,0,94.97,120.0,1329.6,0,5,12.2,14,5,7.8,5,2025-06-13,2,3,100.0,154.0,0.0,Stable,43,MONITOR
2a81c6d7-69ce-4202-ad78-a3e0b109188c,2024-12-30,free,11-50,EU,education,outbound,0,0,0,1,0,0.0,0.0,0.0,0,0,8.0,8,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,25,AT-RISK — Gone Dark
4b1028b8-18b3-47ab-a18d-627876610530,2024-03-03,free,51-200,EU,healthcare,outbound,0,0,0,0,0,0.0,0.0,0.0,0,3,33.4,17,1,14.8,1,2025-01-20,1,1,100.0,282.0,0.0,Stable,15,MONITOR
09974f33-8e93-40fc-80a0-2be2a4126247,2025-06-12,standard,200+,LATAM,transport,seo,0,0,0,0,0,1048.0,1056.0,2096.0,0,4,131.0,2,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,40,WARM — Expand Seat Count
6f001fdf-d78f-496a-80b1-e21522c4d28b,2024-09-30,free,51-200,EU,manufacturing,outbound,0,0,0,1,0,5.82,64.0,64.0,0,1,10.0,11,3,10.3,3,2025-06-03,2,2,100.0,119.0,0.0,Stable,41,WARM — Nurture to Standard
14698757-f8a3-41ef-826b-5f4e9e108bd0,2024-08-10,free,51-200,EU,transport,outbound,0,0,0,0,0,0.0,0.0,0.0,0,1,22.3,12,2,11.6,2,2025-04-16,2,3,100.0,217.0,0.0,Stable,36,WARM — Nurture to Standard
1f3dcd10-3982-4278-a908-52c635c38ef2,2024-06-21,free,1-10,,telecom,seo,0,1,0,1,0,0.0,0.0,0.0,0,1,2.8,14,3,9.7,3,2025-05-22,2,2,100.0,257.0,0.0,Stable,36,WARM — Nurture to Standard
fce3ac29-c30c-48f7-b228-375f4b49d38d,2024-08-09,free,11-50,,software,seo,0,0,0,1,0,0.0,0.0,0.0,0,2,7.1,12,1,74.2,1,2025-05-12,1,1,100.0,122.0,0.0,Stable,20,MONITOR
a914f080-c719-4bf2-8d59-f5a732948e24,2024-06-28,standard,11-50,,manufacturing,partner,0,0,0,1,0,43.31,56.0,606.4,0,0,5.7,14,7,13.6,7,2025-07-03,3,5,100.0,257.0,0.0,Stable,53,MONITOR
abbc16d5-40f2-4696-9b92-ea416ce7ca33,2025-03-22,standard,11-50,LATAM,education,ads,0,0,0,1,0,140.8,168.0,704.0,0,4,19.0,5,4,7.9,2,2025-04-24,1,1,0.0,332.0,200.0,Stable,38,WARM — Expand Seat Count
1cec8b7c-5e5c-48f2-9221-02173e086d6b,2024-02-16,free,51-200,EU,manufacturing,ads,0,0,1,0,0,0.0,0.0,0.0,1,7,26.3,18,1,6.2,1,2024-02-16,1,1,0.0,134.0,0.0,Stable,0,MONITOR
deabcb1e-3330-42f4-b05e-6a1be648e2e0,2024-05-16,free,51-200,APAC,software,partner,0,1,0,0,0,0.0,0.0,0.0,0,6,37.7,15,6,15.1,5,2025-07-12,3,5,100.0,330.0,0.0,Stable,38,HOT — Free to Standard
3b7d2356-c0ac-4ec4-9270-a7a8d792d478,2024-11-09,premium,1-10,APAC,healthcare,outbound,0,0,0,1,0,63.33,90.0,570.0,0,1,4.2,9,9,12.7,5,2025-07-30,3,7,100.0,233.0,0.0,Stable,48,MONITOR
ff455507-6a50-45cf-bfaa-fa2357056957,2024-05-14,free,11-50,,retail,ads,0,0,1,1,0,0.0,0.0,0.0,0,2,9.5,15,4,10.1,4,2025-01-02,2,2,100.0,196.0,0.0,Stable,36,WARM — Nurture to Standard
0f87a298-0e32-4074-a4d0-0bf68919ff68,2025-01-26,standard,11-50,,energy,ads,0,0,0,0,0,176.0,184.0,1232.0,0,0,22.0,7,7,12.5,3,2025-07-31,1,2,100.0,127.0,50.0,Stable,48,WARM — Expand Seat Count
a3f1a932-e79b-4df3-ba24-18ad118e5ebf,2024-03-06,standard,1-10,,software,seo,0,1,0,1,0,54.68,72.0,929.6,2,1,7.0,17,4,19.3,4,2025-05-02,2,3,100.0,163.0,0.0,Stable,26,MONITOR
94554559-3dfd-4a16-9b5f-0da3a9a296f0,2024-05-23,free,1-10,,transport,outbound,0,0,1,1,0,0.0,0.0,0.0,0,0,1.3,15,1,6.3,1,2025-02-18,0,0,0.0,0.0,0.0,Stable,25,MONITOR
f268533a-f09a-4932-9254-2fc70d723964,2024-12-04,premium,11-50,EU,healthcare,partner,0,0,0,1,0,109.88,135.0,879.0,0,3,7.6,8,8,10.0,6,2025-07-28,2,5,100.0,396.0,200.0,Stable,53,MONITOR
2a51cf29-cd9b-4af2-bc67-464775e6c77d,2024-03-24,standard,11-50,,telecom,seo,0,0,0,1,0,128.85,168.0,2190.4,0,4,16.9,17,12,10.8,8,2025-07-07,3,9,77.8,212.0,0.0,Stable,53,WARM — Expand Seat Count
6b473e76-e11c-432e-a2ab-537f845890fc,2024-04-21,free,51-200,APAC,retail,ads,0,0,0,1,0,0.0,0.0,0.0,0,1,16.8,16,4,20.4,3,2024-12-25,3,3,100.0,230.0,100.0,Stable,36,WARM — Nurture to Standard
3df002f1-2bf9-4089-9a3c-21824c979c32,2025-02-03,free,1-10,,healthcare,seo,0,0,0,1,0,0.0,0.0,0.0,0,0,2.5,6,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,25,AT-RISK — Gone Dark
855f8548-ccd0-4e0e-b5d9-694cbaa47f23,2024-09-29,premium,51-200,EU,finance,partner,0,0,0,0,0,1470.55,1560.0,16176.0,0,28,99.8,11,16,11.9,7,2025-07-28,4,15,80.0,267.0,-33.3,Mild Decline,70,MONITOR
0b29979c-8fe2-4587-87e9-c524f153a2f4,2024-03-02,standard,51-200,APAC,healthcare,ads,0,1,0,0,0,333.27,360.0,5665.6,0,12,43.7,17,8,10.2,7,2025-07-17,3,4,75.0,121.0,0.0,Stable,53,WARM — Expand Seat Count
4858238f-b456-4d9a-bc6d-116b8dd2a6a4,2025-01-26,free,11-50,EU,manufacturing,ads,0,0,0,1,0,0.0,0.0,0.0,0,0,1.1,7,1,9.5,1,2025-05-03,0,0,0.0,0.0,0.0,Stable,25,MONITOR
d34f9bb7-01d0-4718-81a6-cb8bc5d50909,2024-09-20,free,1-10,,manufacturing,seo,0,1,0,1,0,0.0,0.0,0.0,0,0,1.3,11,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,25,MONITOR
c3d4d1de-de19-48f8-ac4e-f28ef0ae24e6,2024-03-05,free,11-50,APAC,media,partner,0,0,0,1,0,0.0,0.0,0.0,1,1,1.2,17,1,14.4,1,2025-03-28,0,0,0.0,0.0,0.0,Stable,5,MONITOR
ce735c8c-c2a2-4ee5-a58e-67ff8b55169a,2024-09-30,standard,1-10,APAC,media,partner,0,0,0,1,0,41.16,56.0,452.8,0,3,5.3,11,3,10.2,3,2025-03-12,1,1,100.0,457.0,0.0,Stable,28,MONITOR
95b5525a-100f-4e4c-8268-2c80286e8277,2024-03-30,free,11-50,,media,seo,0,0,0,1,0,0.0,0.0,0.0,2,1,3.5,17,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,5,AT-RISK — Gone Dark
1d4dd8f9-29e7-4263-b873-e65340aac9d1,2024-04-18,free,11-50,EU,transport,partner,0,0,0,1,0,0.0,0.0,0.0,0,0,3.8,16,2,10.1,2,2025-04-01,0,0,0.0,0.0,0.0,Stable,33,MONITOR
7ae83348-b7a3-4655-b543-64d97f41db94,2024-11-28,free,1-10,APAC,finance,partner,0,1,1,0,0,0.0,0.0,0.0,0,1,1.0,9,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,20,MONITOR
d26a6a24-8793-487f-9527-cf8d34b9915d,2024-05-22,free,11-50,APAC,telecom,outbound,0,1,1,1,0,0.0,0.0,0.0,0,1,1.5,15,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,20,MONITOR
27f819fd-06b3-430e-90cd-2681336e4801,2025-03-19,standard,1-10,APAC,healthcare,seo,0,0,0,1,0,28.8,48.0,144.0,0,0,3.6,5,4,8.8,4,2025-07-26,3,3,100.0,190.0,0.0,Stable,46,MONITOR
ef1e28fa-9015-473d-a503-1202f9abba45,2024-12-13,free,1-10,,energy,seo,0,1,0,1,0,0.0,0.0,0.0,2,0,1.8,8,0,0.0,0,,0,0,0.0,0.0,0.0,Gone Dark,10,MONITOR
867ecb78-5fc1-422d-abed-3f66626df9bd,2024-06-24,free,1-10,APAC,energy,ads,0,0,0,1,0,0.0,0.0,0.0,0,0,2.9,14,1,4.2,1,2025-05-21,1,1,100.0,129.0,0.0,Stable,25,MONITOR
9978799a-9834-408f-90a4-03373f974746,2024-02-18,free,51-200,EU,retail,seo,0,0,0,1,0,0.0,0.0,0.0,1,2,9.6,18,4,9.2,4,2025-04-30,3,4,100.0,197.0,0.0,Stable,21,WARM — Nurture to Standard
537e9e7a-b20e-4a0c-9fa3-45e7b44dfe68,2025-01-16,premium,1-10,APAC,energy,outbound,0,0,0,1,0,83.57,135.0,585.0,0,0,6.0,7,4,16.1,4,2025-07-20,1,2,100.0,377.0,0.0,Stable,38,MONITOR
fbd8d32f-21da-4e6e-aae6-ea4cdb84079e,2024-07-04,free,1-10,LATAM,education,seo,0,0,1,1,0,0.0,0.0,0.0,0,0,1.2,13,3,13.8,3,2025-07-13,2,2,100.0,165.0,0.0,Stable,41,WARM — Nurture to Standard
ce3280ef-afae-45b7-95f1-960f8cc3bc97,2025-06-20,standard,11-50,EU,transport,seo,0,0,0,0,0,200.0,200.0,400.0,0,1,25.0,2,2,17.4,1,2025-07-25,0,0,0.0,0.0,0.0,Stable,35,WARM — Expand Seat Count
0b5463af-5568-4428-9809-72d1d6e71176,2025-01-25,premium,11-50,EU,software,ads,0,0,0,0,0,272.14,300.0,1905.0,0,1,18.1,7,8,13.7,5,2025-07-24,2,9,100.0,307.0,0.0,Stable,58,MONITOR
0af9372b-5d08-4316-b642-d3439bb6d415,2024-12-28,standard,11-50,,healthcare,partner,0,0,0,0,0,98.8,112.0,790.4,0,1,13.0,8,2,36.8,2,2025-07-19,1,3,66.7,305.0,0.0,Stable,33,MONITOR
972c12a1-5e83-403c-9264-a7b379bb4cac,2024-02-12,free,11-50,,transport,seo,0,1,0,1,0,0.0,0.0,0.0,2,0,6.1,18,1,27.9,1,2024-03-02,0,0,0.0,0.0,0.0,Stable,10,MONITOR
23970e76-e6d4-469f-89cd-f6249954f5bb,2024-04-15,standard,51-200,EU,retail,ads,0,0,0,0,0,416.3,440.0,6660.8,1,17,53.4,16,7,9.5,6,2025-07-30,4,6,100.0,194.0,100.0,Stable,45,WARM — Expand Seat Count
fa101168-3291-4417-8ffc-a9f2a1a49e97,2024-08-30,free,1-10,APAC,manufacturing,seo,0,0,0,1,0,0.0,0.0,0.0,0,1,2.1,12,2,6.9,2,2025-06-01,1,3,100.0,315.0,0.0,Stable,28,MONITOR
255a28fd-fa83-483f-b232-4acd49ab24d2,2024-11-09,standard,200+,EU,media,outbound,1,0,0,0,0,1003.56,1040.0,9032.0,0,22,128.2,9,5,20.2,4,2025-07-04,0,0,0.0,0.0,0.0,Stable,48,WARM — Expand Seat Count
c238bac3-4b8a-456c-9347-cc31cf408e8c,2024-08-13,standard,51-200,LATAM,manufacturing,partner,0,0,0,0,0,847.6,920.0,10171.2,0,20,109.5,12,8,9.1,4,2025-05-16,3,5,80.0,264.0,-50.0,Mild Decline,56,WARM — Expand Seat Count
054c9327-da9c-4741-8d44-c1aa07271ef7,2024-03-01,premium,11-50,,energy,ads,0,0,0,1,0,94.76,150.0,1611.0,0,0,6.7,17,14,10.6,11,2025-07-16,4,11,90.9,244.0,-50.0,Mild Decline,70,MONITOR
