user_id,plan_tier,industry,company_size,region,avg_mrr,total_tickets,latest_month,latest_sessions,prev_sessions,session_delta_pct,engagement_signal,risk_priority
23819136-2e04-40ed-a24d-996ab26db0e8,premium,energy,1-10,,28.6,2,2025-06,1,2,-50.0,Mild Decline,3
3515bd9d-18d6-42b9-82ed-01030b990723,standard,manufacturing,11-50,APAC,28.57,6,2025-06,1,2,-50.0,Mild Decline,3
8218b967-5df8-4194-87b4-1d13a0eca7d1,premium,telecom,1-10,APAC,28.5,0,2025-07,2,3,-33.3,Mild Decline,3
3f2abe0f-2f80-480a-8008-4f21b8a5a286,standard,finance,1-10,,28.48,0,2025-04,1,2,-50.0,Mild Decline,3
7ed5781e-235e-4215-a924-2c59a68b538c,standard,energy,1-10,APAC,28.46,0,2025-06,1,2,-50.0,Mild Decline,3
6acfe96b-52d2-46c8-8ac4-36001dd2353b,standard,media,11-50,,28.34,4,2025-03,1,2,-50.0,Mild Decline,3
c2cf851c-08b7-40ae-9fc0-e9ce7c44c5b0,standard,energy,1-10,LATAM,28.27,0,2025-04,1,2,-50.0,Mild Decline,3
0520883d-55dc-41eb-82f0-51c7da55f093,premium,manufacturing,1-10,,28.25,0,2025-07,1,2,-50.0,Mild Decline,3
4241c13d-9166-481a-a2b4-ffce888afa19,standard,media,11-50,,28.2,0,2025-07,1,2,-50.0,Mild Decline,3
87f04e68-f707-4ee9-9a06-621fb1781134,premium,retail,1-10,,28.2,0,2025-06,2,3,-33.3,Mild Decline,3
b9223558-f6e6-44e1-a280-a187eb24478a,standard,transport,1-10,APAC,28.16,2,2025-06,1,2,-50.0,Mild Decline,3
9e0a0e21-fe9f-4184-9a3c-9a5941192216,premium,education,1-10,APAC,28.13,3,2025-06,1,2,-50.0,Mild Decline,3
7a75f464-6937-4fc9-baf7-d3fd1c61a85c,premium,education,1-10,APAC,28.09,1,2025-06,2,4,-50.0,Mild Decline,3
52fa98a6-47cd-46cf-aaa2-fba581cb22b0,standard,finance,1-10,,28.0,0,2025-07,1,2,-50.0,Mild Decline,3
66dc464f-ae93-4ee1-b681-88b058beb632,standard,healthcare,1-10,EU,28.0,0,2025-07,1,2,-50.0,Mild Decline,3
e5184ce8-5eff-4226-a491-4844edc11dc8,standard,healthcare,1-10,,28.0,0,2025-06,1,2,-50.0,Mild Decline,3
29e665d9-f6ef-4070-94a7-406860710844,standard,energy,1-10,LATAM,27.95,0,2025-07,1,2,-50.0,Mild Decline,3
d9b4cf13-bbcd-4030-b410-331f116dc62c,standard,software,1-10,EU,27.95,2,2025-07,1,2,-50.0,Mild Decline,3
c1a48b86-1470-421a-9767-7bba5944cd20,standard,software,11-50,,27.91,2,2025-07,1,2,-50.0,Mild Decline,3
5b51b17c-4e70-45f7-86f6-b25fd509a41a,standard,transport,1-10,LATAM,27.84,0,2025-06,1,2,-50.0,Mild Decline,3
818e7dd9-ed2b-4441-8a86-96577129e03b,standard,education,11-50,LATAM,27.84,0,2025-06,1,2,-50.0,Mild Decline,3
223c23e0-5b6d-4a03-a752-cee110bb35d4,premium,telecom,1-10,APAC,27.83,0,2025-06,2,3,-33.3,Mild Decline,3
bfd2c4af-ed05-4ce4-b5e9-036a878bdcba,premium,telecom,1-10,APAC,27.8,1,2025-07,1,2,-50.0,Mild Decline,3
d7aefd2e-7d73-41a0-a08f-391365bab296,premium,manufacturing,1-10,,27.75,2,2025-07,2,3,-33.3,Mild Decline,3
f777d06b-dfed-482f-a5ca-277efdf8f60e,standard,transport,1-10,,27.73,2,2025-06,1,2,-50.0,Mild Decline,3
a58ce343-8a52-4617-bcb3-c91725067d51,standard,healthcare,11-50,EU,27.69,1,2025-05,2,3,-33.3,Mild Decline,3
51bad105-97e4-4c98-9b3e-64beccc78980,premium,transport,1-10,,27.6,2,2025-03,1,2,-50.0,Mild Decline,3
f0558c4c-acc9-4d3a-bed5-e2ad1b94ec69,premium,retail,1-10,,27.6,0,2025-06,2,4,-50.0,Mild Decline,3
60917341-bf0b-4ba8-a297-cfefc361cf4b,standard,media,1-10,,27.58,0,2025-02,1,2,-50.0,Mild Decline,3
07e099dc-63cb-4195-b5eb-a1a290a0ad41,premium,telecom,1-10,,27.56,0,2025-07,1,2,-50.0,Mild Decline,3
7c512978-ed26-49c9-b7da-7c5a3a7f0e49,standard,finance,1-10,,27.52,0,2025-07,1,2,-50.0,Mild Decline,3
feafff53-1582-4101-8632-5cb36bd55401,premium,media,1-10,,27.5,1,2025-07,2,3,-33.3,Mild Decline,3
16afb796-2e0b-48ed-b0c2-359d0bc1c06d,standard,software,1-10,APAC,27.45,1,2025-06,1,2,-50.0,Mild Decline,3
69814821-994d-4daf-b288-d91c06fd8575,premium,retail,1-10,EU,27.43,0,2025-07,1,2,-50.0,Mild Decline,3
d4db50e2-7cf4-4652-aaa7-b432b682e0a0,standard,software,1-10,EU,27.43,2,2025-06,1,2,-50.0,Mild Decline,3
3257ff4d-8c98-44ab-b2af-fb84b1c219b8,standard,telecom,1-10,APAC,27.38,0,2025-07,1,2,-50.0,Mild Decline,3
1605d487-88f3-4c8e-b658-d711ad4dfaee,premium,software,1-10,EU,27.3,1,2025-04,1,2,-50.0,Mild Decline,3
3fb05acb-0298-4016-9c06-2bf268b47405,premium,telecom,1-10,EU,27.22,2,2025-05,1,2,-50.0,Mild Decline,3
189dada8-f23e-4b84-b9d4-4a2af228817b,standard,finance,1-10,APAC,27.2,1,2025-07,1,2,-50.0,Mild Decline,3
8941043c-4687-4282-8fd5-ea7349fcddb0,standard,education,1-10,APAC,27.2,1,2025-07,1,2,-50.0,Mild Decline,3
ee432556-87ec-4f8c-a7c5-d2515fcb7cc1,standard,media,1-10,APAC,27.2,1,2025-07,1,2,-50.0,Mild Decline,3
3629fe7b-b7d8-40c3-b10a-669a610818f7,premium,manufacturing,1-10,,27.19,0,2025-07,2,3,-33.3,Mild Decline,3
ed85fea1-3176-4d58-98ba-bbe36a66a89a,premium,education,1-10,,27.19,0,2025-07,1,2,-50.0,Mild Decline,3
0fd42889-d6f4-4e0d-9ec7-c868a58e89ca,standard,energy,1-10,APAC,27.0,1,2025-07,1,2,-50.0,Mild Decline,3
449e157f-0011-4f33-898c-86f2903c1b78,premium,software,1-10,APAC,27.0,1,2025-07,1,2,-50.0,Mild Decline,3
771acd60-0c1e-4bd5-8be7-74571d235508,premium,transport,1-10,,27.0,1,2025-07,2,3,-33.3,Mild Decline,3
df9ea239-6471-4e3e-ab4d-3523b677fded,premium,media,1-10,,27.0,1,2025-07,1,2,-50.0,Mild Decline,3
51de60b4-db44-497e-bdf1-2a7f1b3173eb,standard,media,1-10,EU,26.93,1,2025-07,1,2,-50.0,Mild Decline,3
77d974d3-7e43-4a4e-91a9-563398484ab5,standard,manufacturing,1-10,EU,26.88,2,2025-03,1,2,-50.0,Mild Decline,3
9e9e98f9-f626-48d0-975c-b3ef13884811,premium,transport,1-10,,26.81,0,2025-07,1,2,-50.0,Mild Decline,3
eaa7b017-c92e-4914-bd95-beccfa07edcb,premium,manufacturing,1-10,EU,26.7,0,2025-07,1,2,-50.0,Mild Decline,3
4acb29ec-088a-4452-a086-c37f3dd1debe,standard,transport,1-10,APAC,26.67,1,2025-07,1,2,-50.0,Mild Decline,3
830e21cb-b6eb-4fe3-ab82-4d71b9b2461b,standard,telecom,1-10,,26.67,0,2025-07,1,2,-50.0,Mild Decline,3
9f03c2da-7e60-4c9c-b178-08ce5802e78b,standard,media,1-10,EU,26.67,0,2025-07,1,2,-50.0,Mild Decline,3
c274a0d4-e6de-4848-8157-d122f0d50b22,standard,finance,11-50,EU,26.67,2,2025-06,1,2,-50.0,Mild Decline,3
e9681481-d59f-4514-b490-20dd791754ad,standard,energy,1-10,APAC,26.63,0,2025-05,1,2,-50.0,Mild Decline,3
91bd75fa-8469-4a4f-9186-6e4dedc2ed8a,premium,education,11-50,APAC,26.6,0,2025-06,2,3,-33.3,Mild Decline,3
17a00fc2-38f0-4442-ab87-5eb3e10bdca9,premium,software,1-10,,26.57,0,2025-06,1,2,-50.0,Mild Decline,3
b26ad229-d385-4517-b8f9-24eae6c1ffc7,standard,telecom,1-10,,26.56,1,2025-06,1,2,-50.0,Mild Decline,3
35b279ff-ae53-48f6-9dbb-b3eef35e565b,standard,manufacturing,1-10,LATAM,26.54,3,2025-06,1,2,-50.0,Mild Decline,3
2bc08dbf-25d2-4c83-99a0-e050efb4f411,standard,education,11-50,,26.51,0,2025-05,1,2,-50.0,Mild Decline,3
bef45561-94ea-4bf0-bfa4-6c04337b468b,standard,energy,1-10,EU,26.5,1,2025-03,1,2,-50.0,Mild Decline,3
23207690-cf73-4829-ad0e-ae85dab822f6,standard,software,1-10,,26.45,0,2025-06,1,2,-50.0,Mild Decline,3
53ea8908-095b-4eec-8486-401195146eb5,premium,healthcare,1-10,EU,26.45,2,2025-07,1,2,-50.0,Mild Decline,3
b71eef9d-6413-4f82-8dbb-f95a9a685296,premium,energy,1-10,EU,26.45,0,2025-07,1,2,-50.0,Mild Decline,3
0a16b511-57dd-4573-b679-e260ea746f2f,standard,healthcare,1-10,,26.4,1,2025-06,1,2,-50.0,Mild Decline,3
5d4b2b68-16a0-488f-b5a0-e68425dad34a,premium,healthcare,1-10,,26.4,1,2025-06,1,2,-50.0,Mild Decline,3
899a74e4-6cf1-485c-9897-8f75bc7b7b75,premium,transport,1-10,EU,26.25,0,2025-06,1,2,-50.0,Mild Decline,3
b7174231-e931-47eb-be02-742c39f6de53,premium,telecom,1-10,APAC,26.25,0,2025-07,1,2,-50.0,Mild Decline,3
b148897a-20c5-4691-8e60-55019c9cea7c,standard,finance,1-10,,26.22,0,2025-04,1,2,-50.0,Mild Decline,3
2518aab3-5251-40c6-acbd-6fffb7c2c3a3,standard,media,1-10,EU,26.16,1,2025-05,1,2,-50.0,Mild Decline,3
69b46f42-f087-4b47-8c40-3b4739b1fbee,premium,software,1-10,APAC,26.1,1,2025-06,1,2,-50.0,Mild Decline,3
edbf1ccd-c83f-41e2-840c-f7768f03c061,standard,retail,1-10,,26.09,2,2025-07,1,2,-50.0,Mild Decline,3
2cbdb0d2-f9f7-4e8b-be79-cafa941d41ce,standard,education,1-10,,26.08,0,2025-07,1,2,-50.0,Mild Decline,3
75b30926-96e4-438d-b38a-78c6f1c8a5e6,standard,energy,1-10,APAC,26.04,1,2025-06,1,2,-50.0,Mild Decline,3
c74afa27-3c4c-472a-9048-066cedc400e4,standard,manufacturing,1-10,,26.04,1,2025-07,1,2,-50.0,Mild Decline,3
739fea83-d6ac-469d-bb03-6b5e5373cc50,standard,energy,1-10,APAC,26.0,0,2025-07,1,2,-50.0,Mild Decline,3
4dfa3361-5535-4e8d-9bac-7293bddc083c,standard,retail,1-10,,25.94,3,2025-07,1,2,-50.0,Mild Decline,3
cda31963-bc47-466c-b0b5-fd61ca0878da,standard,telecom,1-10,EU,25.92,3,2025-05,1,2,-50.0,Mild Decline,3
04684efc-95b0-44a6-aa08-0472a5b98448,standard,finance,11-50,,25.83,0,2025-07,1,2,-50.0,Mild Decline,3
f085f1ea-3f86-47b9-9a56-06c29207aa31,premium,media,1-10,,25.8,0,2025-04,1,2,-50.0,Mild Decline,3
010524b6-1dab-48f9-be9f-7bee99873d4a,standard,finance,1-10,,25.73,3,2025-06,1,2,-50.0,Mild Decline,3
91d27049-2153-443e-a160-09c49d8270e6,standard,energy,1-10,EU,25.71,1,2024-12,1,2,-50.0,Mild Decline,3
0f8582b9-44a3-4f89-a1c3-13bd1e0c9f03,premium,education,1-10,EU,25.64,1,2025-07,1,2,-50.0,Mild Decline,3
8d98e4cf-64f7-4c68-abb0-02880236d36a,standard,education,1-10,LATAM,25.6,2,2025-02,1,2,-50.0,Mild Decline,3
4e19251c-4de2-4d93-9328-d38bced71ea5,premium,transport,1-10,APAC,25.5,1,2025-05,1,2,-50.0,Mild Decline,3
7cc47db1-20f5-4f0d-9c8b-cc577941961d,premium,education,1-10,,25.46,0,2025-04,1,2,-50.0,Mild Decline,3
3820fbc8-3220-455c-a05e-af91e2470837,standard,media,11-50,,25.42,1,2025-07,1,2,-50.0,Mild Decline,3
8a2ebde0-bb14-4ef9-b09b-8137c7fcb4f4,standard,media,11-50,,25.42,0,2025-05,1,2,-50.0,Mild Decline,3
fc4cf813-1cde-47ed-b8da-f31347dd7943,premium,retail,1-10,LATAM,25.38,2,2025-07,1,2,-50.0,Mild Decline,3
17e28ddf-ae5c-4f72-953b-1d366a2fcd84,premium,finance,1-10,APAC,25.33,2,2025-07,1,2,-50.0,Mild Decline,3
bf649894-1b2b-46ef-b26c-5cc686d272f5,standard,telecom,1-10,,25.33,1,2025-07,1,2,-50.0,Mild Decline,3
787b576a-0607-44a0-b85c-ec16d77d2331,standard,transport,11-50,LATAM,25.24,0,2025-04,1,2,-50.0,Mild Decline,3
8d4e2651-07be-44dc-8279-e2ae6293bc66,standard,media,1-10,,25.22,0,2025-05,1,2,-50.0,Mild Decline,3
a1a8d736-df5d-4887-ab2b-7a64d06d8175,premium,transport,1-10,,25.17,1,2025-07,1,2,-50.0,Mild Decline,3
f4421474-081a-40c5-ab68-15a05d66987d,standard,energy,1-10,,25.14,2,2025-04,1,2,-50.0,Mild Decline,3
db9cb3c4-b01f-4455-ad17-fbedfde49143,standard,transport,1-10,EU,25.03,2,2025-06,1,2,-50.0,Mild Decline,3
0f9f8556-5fb4-477d-9069-fea407f48acd,standard,software,1-10,LATAM,25.0,0,2025-07,1,2,-50.0,Mild Decline,3
11d90b7b-03c3-4d7b-b2f0-e212e656fd12,premium,telecom,1-10,EU,25.0,0,2025-06,1,2,-50.0,Mild Decline,3
06f4714c-877a-4551-8212-52e6aae5a1fa,standard,energy,1-10,EU,24.96,0,2025-06,1,2,-50.0,Mild Decline,3
41e79d3c-b6da-40c5-9c83-0d841bfa9144,standard,media,1-10,APAC,24.91,0,2025-07,1,2,-50.0,Mild Decline,3
9a4427d4-2986-4489-bb57-d035c619cece,standard,energy,11-50,LATAM,24.9,0,2025-06,1,2,-50.0,Mild Decline,3
11448273-c641-47f8-955c-e8e1c5364830,standard,education,1-10,,24.89,1,2025-07,1,2,-50.0,Mild Decline,3
7fbfdf7e-a19b-49f3-bb7d-47a50215b5c8,premium,software,1-10,LATAM,24.88,0,2025-06,1,2,-50.0,Mild Decline,3
dc391c8e-383a-4716-8523-d24b82a3cc8d,standard,media,1-10,EU,24.87,1,2025-07,1,2,-50.0,Mild Decline,3
6fb787a5-3930-4104-a9ba-60e0fdfd488b,free,retail,1-10,,24.85,1,2025-05,1,2,-50.0,Mild Decline,3
4144c3c5-03f6-418a-a13c-6ca4654a12ac,premium,healthcare,1-10,EU,24.75,0,2025-05,1,2,-50.0,Mild Decline,3
8a2609b2-08b8-4607-a03f-5ec961873ce1,standard,retail,1-10,,24.73,0,2025-07,1,2,-50.0,Mild Decline,3
ecc3aeac-84bc-46a9-b902-d710fced8cd7,standard,education,1-10,APAC,24.73,1,2025-06,1,2,-50.0,Mild Decline,3
9020383f-6b08-4d56-b7fc-104a25fce1a0,premium,healthcare,1-10,APAC,24.69,2,2025-06,1,2,-50.0,Mild Decline,3
80004dd7-7323-4ced-ae28-abf170cfc155,premium,manufacturing,1-10,LATAM,24.67,1,2025-04,1,2,-50.0,Mild Decline,3
de3a190d-7331-4637-a04b-fabc9bab8922,premium,manufacturing,1-10,,24.67,0,2025-06,1,2,-50.0,Mild Decline,3
fbf190e5-0d70-4df4-8167-7c4cdcd470d6,premium,media,1-10,EU,24.67,1,2025-07,1,2,-50.0,Mild Decline,3
0f3e4d95-8910-4433-b6ba-d0836821583b,standard,transport,1-10,,24.23,1,2025-06,1,2,-50.0,Mild Decline,3
69ddcbe0-9b7f-4e38-b6ae-5bd18e0f6e40,premium,media,1-10,EU,24.19,3,2025-07,1,2,-50.0,Mild Decline,3
d203c7e4-4b67-42b9-a7e3-c89b09fb091f,premium,software,1-10,,24.0,0,2025-07,1,2,-50.0,Mild Decline,3
a5743197-ecb0-420a-8f5a-d08720984a63,standard,retail,1-10,EU,23.85,2,2025-07,1,2,-50.0,Mild Decline,3
815856c4-244f-4514-8092-08047bd93cb3,standard,transport,1-10,,23.71,1,2024-12,1,2,-50.0,Mild Decline,3
326e55d1-3a7c-47d9-8bd0-ef302600ba54,premium,education,1-10,,23.7,2,2025-07,1,2,-50.0,Mild Decline,3
f6fedf5d-9c75-492a-abcd-98c7c5d5cf7a,standard,finance,11-50,,23.7,1,2025-05,1,2,-50.0,Mild Decline,3
89c0df02-44af-4da2-adf7-1901f3342512,standard,software,11-50,EU,23.68,0,2025-07,1,2,-50.0,Mild Decline,3
e855b09b-9b0b-4711-b0af-852f2dfdd2ba,standard,retail,1-10,EU,23.68,1,2025-07,1,2,-50.0,Mild Decline,3
4483ec08-918c-4b19-93ab-93539e314266,premium,software,1-10,APAC,23.67,0,2025-06,1,2,-50.0,Mild Decline,3
89581472-45b0-4805-8276-ae8b2661b50a,standard,retail,1-10,,23.66,0,2025-07,1,2,-50.0,Mild Decline,3
42a43d20-8934-43da-a458-a72dbb0d4584,standard,energy,1-10,EU,23.64,0,2025-05,1,2,-50.0,Mild Decline,3
726b3187-00a0-47c6-892c-90646e449123,premium,transport,1-10,EU,23.57,0,2025-07,1,2,-50.0,Mild Decline,3
16e89541-1d7d-4a51-970f-e96ea80f5c01,standard,energy,1-10,,23.54,1,2025-06,1,2,-50.0,Mild Decline,3
bd36fe6f-21bb-4d24-a31e-311211e40843,premium,healthcare,11-50,,23.54,0,2025-07,1,2,-50.0,Mild Decline,3
cbb0b0e8-6d04-44b6-b7c9-59b33409807c,standard,media,1-10,LATAM,23.47,2,2025-04,1,2,-50.0,Mild Decline,3
579fdbe9-1575-402a-8b04-9faad6d5749f,standard,software,1-10,,23.38,2,2025-04,1,2,-50.0,Mild Decline,3
8ee17b82-399f-4434-a74f-3337f0011369,standard,finance,1-10,EU,23.38,0,2025-07,1,2,-50.0,Mild Decline,3
dea3bc53-c95f-4aac-9075-24726251ae50,free,software,11-50,APAC,23.34,3,2024-11,1,2,-50.0,Mild Decline,3
9fbc942d-59a2-4df4-baff-c93d983f0eaf,standard,finance,1-10,APAC,23.33,0,2025-06,1,2,-50.0,Mild Decline,3
d02080d8-84dc-4d74-b9a0-7cef7a3368c8,standard,retail,1-10,,23.33,2,2025-07,2,3,-33.3,Mild Decline,3
c1e06d0a-09b4-4f94-8f47-98fce326339c,standard,software,1-10,,23.23,1,2025-05,1,2,-50.0,Mild Decline,3
2bf80f78-e096-49e3-9af6-1f1076aa36d0,premium,media,1-10,EU,23.14,0,2025-07,1,2,-50.0,Mild Decline,3
52faf91f-7e88-4b9b-8720-eed4d8cb8d83,standard,transport,1-10,LATAM,23.13,1,2025-04,1,2,-50.0,Mild Decline,3
28db6b87-348b-4c5b-8a93-76043afa301f,premium,software,1-10,APAC,23.11,2,2025-07,1,2,-50.0,Mild Decline,3
700ab19a-fbf9-4b65-9e75-7e09207a3663,standard,finance,1-10,APAC,23.09,1,2025-01,1,2,-50.0,Mild Decline,3
7e2c2630-42cd-4294-a19b-45165c1f5c63,standard,manufacturing,11-50,EU,23.04,0,2025-07,1,2,-50.0,Mild Decline,3
3578f8a1-f9b9-4bee-b878-b582486fa87b,standard,telecom,1-10,,23.02,6,2025-03,1,2,-50.0,Mild Decline,3
220aedea-4ac8-4a3e-9366-3677887aafc6,premium,software,1-10,EU,23.0,1,2025-07,1,2,-50.0,Mild Decline,3
d9a6dc7b-e2c1-4afc-839e-8a9da9b7cbc8,premium,retail,1-10,,23.0,2,2025-07,1,2,-50.0,Mild Decline,3
f97f7d79-3ab6-449b-a7fc-e4e39c98061c,premium,telecom,1-10,APAC,23.0,0,2025-07,2,4,-50.0,Mild Decline,3
7a7fc092-9f71-4396-8d41-a45000df901f,premium,healthcare,1-10,,22.94,0,2025-05,1,2,-50.0,Mild Decline,3
aa074a29-dad1-4674-9d3f-c6ec9c0c5c99,standard,retail,1-10,,22.93,0,2025-03,1,2,-50.0,Mild Decline,3
5020bacf-3e42-49ad-a69a-28c1eab939eb,premium,energy,1-10,EU,22.88,0,2025-06,1,2,-50.0,Mild Decline,3
adc364e2-4695-4470-bfe9-20071ee55ca3,standard,manufacturing,1-10,,22.86,0,2025-04,2,3,-33.3,Mild Decline,3
7d9efc4c-c050-4eef-84d7-8aa07c94e03b,premium,finance,1-10,APAC,22.82,1,2025-06,1,2,-50.0,Mild Decline,3
98069914-9a27-4fa6-b801-014d6d999d9c,premium,education,1-10,,22.8,0,2025-06,1,2,-50.0,Mild Decline,3
994b0ccc-6550-48ce-af6c-4f7a2a9f2d5a,standard,healthcare,11-50,,22.8,2,2025-04,1,2,-50.0,Mild Decline,3
c842cb34-afe1-4f50-a9af-3029bf714768,standard,finance,1-10,,22.76,0,2025-06,1,2,-50.0,Mild Decline,3
17dbeac6-5083-4de9-9a28-637aecad526c,standard,manufacturing,1-10,,22.72,0,2025-06,2,3,-33.3,Mild Decline,3
b318bc69-ae37-4287-8290-3a5d932cb803,standard,manufacturing,1-10,,22.67,0,2024-12,1,2,-50.0,Mild Decline,3
691361eb-2480-4544-a502-bdbe73475478,standard,manufacturing,1-10,,22.65,0,2025-07,1,2,-50.0,Mild Decline,3
9381c9ea-65e0-4f26-a1f4-715bf0ae6c8b,standard,education,11-50,,22.61,2,2025-01,1,2,-50.0,Mild Decline,3
69501fe3-9869-4dba-8672-5c28c7165f91,premium,healthcare,1-10,APAC,22.59,2,2025-06,1,2,-50.0,Mild Decline,3
6b7d5da5-b6bc-450a-80fa-c47b5e4cfb12,premium,retail,1-10,EU,22.5,0,2025-07,1,2,-50.0,Mild Decline,3
d449d21d-38a9-4ab8-b9b9-a0200c83df0d,premium,retail,1-10,APAC,22.5,1,2025-07,1,2,-50.0,Mild Decline,3
3914879b-ef39-476a-9e2a-ed28b5101095,standard,energy,11-50,EU,22.4,0,2025-04,1,2,-50.0,Mild Decline,3
a11fe583-e33a-4e95-ab1c-927149a5ce5d,standard,finance,11-50,LATAM,22.31,2,2025-07,2,3,-33.3,Mild Decline,3
fd41d195-9d1d-4586-a48e-4de7bafa4914,premium,retail,1-10,EU,22.25,0,2025-07,1,2,-50.0,Mild Decline,3
72930638-0139-433d-ac7d-3ebf0103dc73,standard,transport,1-10,,22.22,0,2025-05,1,2,-50.0,Mild Decline,3
1a12512c-0fbb-4d21-b7c3-1ee6f58b26e1,premium,telecom,1-10,,22.2,0,2025-07,1,2,-50.0,Mild Decline,3
0b032228-ab19-4a53-86f7-b2a55a0e1cd8,standard,manufacturing,1-10,APAC,22.13,2,2025-01,1,2,-50.0,Mild Decline,3
faf97482-1304-4c60-9fc9-7db9f2155195,premium,software,1-10,,22.07,1,2025-07,1,2,-50.0,Mild Decline,3
cc1ca2d4-3285-435b-b874-ec2d5d46c7cc,standard,retail,1-10,APAC,22.06,1,2025-06,1,2,-50.0,Mild Decline,3
633bc333-57e2-4d2a-90fb-1b744391e186,premium,telecom,1-10,,22.0,0,2025-05,1,2,-50.0,Mild Decline,3
a0fa58af-e169-4ebd-9c5d-5705601b2e5e,standard,energy,1-10,,22.0,1,2025-07,1,2,-50.0,Mild Decline,3
15439280-8eb8-4c70-bf32-72f49f9016a8,premium,transport,1-10,,21.94,1,2025-07,2,3,-33.3,Mild Decline,3
e7548493-69c4-45b8-b66b-f06543eadcf8,standard,energy,1-10,,21.94,0,2025-05,1,2,-50.0,Mild Decline,3
0d3a5fd0-b2a0-490d-8dda-4758c644156b,standard,retail,1-10,EU,21.91,0,2025-07,1,2,-50.0,Mild Decline,3
8b9e75c7-715a-45a2-a72a-970bcab51fd8,standard,healthcare,11-50,APAC,21.91,0,2025-02,1,2,-50.0,Mild Decline,3
2a225451-d7fa-4003-bc97-21ac3af448c9,standard,energy,1-10,EU,21.82,0,2025-05,1,2,-50.0,Mild Decline,3
30987b25-f51d-4fda-b712-a69daa1e45ea,standard,education,11-50,EU,21.81,0,2025-02,1,2,-50.0,Mild Decline,3
70fb6720-d45d-40a1-8923-6309397e7e0d,premium,education,1-10,APAC,21.8,2,2025-07,1,2,-50.0,Mild Decline,3
a3deb435-d207-4c5d-9da8-b1bfbad43c7f,premium,media,1-10,EU,21.8,1,2025-07,1,2,-50.0,Mild Decline,3
2d5a8ad3-5f4e-4f29-915a-32fb70d743c8,premium,energy,1-10,APAC,21.75,0,2025-06,1,2,-50.0,Mild Decline,3
17b76fb3-2ae6-4276-a07f-78e115621f9e,standard,education,1-10,,21.6,0,2025-07,2,3,-33.3,Mild Decline,3
281fe461-9393-4078-a06e-29d0fa1635a1,standard,education,1-10,EU,21.6,2,2025-07,1,2,-50.0,Mild Decline,3
36aac9db-34f6-458d-9404-c62f9ef730da,standard,finance,1-10,,21.6,0,2025-07,1,2,-50.0,Mild Decline,3
98164d7b-4c60-4428-b80e-4b7a555bb524,standard,manufacturing,1-10,APAC,21.5,1,2025-05,1,2,-50.0,Mild Decline,3
2990205f-3fe0-4627-b39f-cff57e10aff8,standard,software,1-10,,21.49,0,2025-06,1,2,-50.0,Mild Decline,3
baae437c-692f-4817-9825-49e9a6ec6feb,standard,telecom,1-10,,21.44,0,2025-06,1,2,-50.0,Mild Decline,3
f0988da9-e240-4c99-96f8-ad3a4e81aea9,standard,retail,11-50,LATAM,21.44,0,2025-06,1,2,-50.0,Mild Decline,3
4be35d99-cee7-4447-a301-c239951258f2,premium,retail,1-10,,21.38,0,2025-07,1,2,-50.0,Mild Decline,3
f8074aa2-ffb2-418b-8040-c9792dd52a3f,standard,energy,1-10,,21.33,1,2025-07,1,2,-50.0,Mild Decline,3
90a2d55e-b0e3-4461-b80f-d963958fde86,standard,telecom,1-10,,21.26,1,2025-05,1,2,-50.0,Mild Decline,3
c365f5ac-46e0-40df-9bcc-b9d4056524c1,standard,telecom,1-10,,21.26,0,2025-06,1,2,-50.0,Mild Decline,3
8a07eaed-b404-46de-90b7-521641db5049,standard,finance,1-10,,21.16,0,2025-06,1,2,-50.0,Mild Decline,3
dc9d62e1-15b8-43fc-a508-d43253aebea9,standard,retail,11-50,APAC,21.16,2,2025-07,1,2,-50.0,Mild Decline,3
0f320df9-8728-4877-ac89-e9013f0b120b,standard,healthcare,1-10,EU,21.12,2,2025-06,1,2,-50.0,Mild Decline,3
a4f3f7b1-c667-44c9-86a0-035afdd3ab59,standard,manufacturing,1-10,EU,21.12,0,2025-05,1,2,-50.0,Mild Decline,3
a48a455a-aa1a-492c-a3e7-2880d4dd103f,standard,finance,1-10,EU,21.09,0,2025-05,1,2,-50.0,Mild Decline,3
146158d0-78e2-4cfc-a717-e74d0d541758,premium,education,1-10,EU,21.0,0,2025-07,1,2,-50.0,Mild Decline,3
62dff832-93c6-453d-ba71-10b1f629c927,premium,manufacturing,1-10,APAC,21.0,1,2025-07,1,2,-50.0,Mild Decline,3
704916bf-b628-4d79-ad54-bd10543c4ccb,premium,education,1-10,,21.0,1,2025-06,1,2,-50.0,Mild Decline,3
a8128438-a28a-4236-bde2-ab5c839a2a67,premium,finance,1-10,EU,21.0,2,2025-07,1,2,-50.0,Mild Decline,3
92711466-bf9e-427c-b90f-3b86947933eb,standard,education,1-10,APAC,20.95,0,2025-05,1,2,-50.0,Mild Decline,3
54782ff9-ee24-4cb4-af17-318b7ab09abc,premium,education,1-10,APAC,20.8,0,2025-06,1,2,-50.0,Mild Decline,3
67fe0c5d-f343-4090-a72c-b9cc02eeab7f,standard,software,1-10,EU,20.8,0,2025-06,1,2,-50.0,Mild Decline,3
8a1faa8e-de4c-449e-b11f-5ec73e967f02,standard,healthcare,1-10,EU,20.8,0,2025-05,1,2,-50.0,Mild Decline,3
bdc48a55-aa88-42ec-ba15-11d53c6781a4,standard,transport,1-10,,20.8,0,2025-07,1,2,-50.0,Mild Decline,3
