user_id,plan_tier,company_size,industry,acquisition_channel,is_enterprise,churned_90d,expansion_event,session_count,active_months,unique_features,total_events,event_success_rate,avg_mrr,peak_mrr,overdue_invoices,support_tickets,avg_seats,health_score
66f01e9b-3735-4760-8a78-bdf6d52dd01b,free,11-50,manufacturing,ads,0,0,1,1,1,1,2,100.0,0.0,0.0,0,1,6.0,20
1a6bfeed-4238-40cf-82a5-4ef72d42312f,premium,11-50,healthcare,outbound,0,0,0,11,5,4,12,83.3,325.38,345.0,0,5,21.7,55
75f852a1-578a-486c-b31b-a837a432b0bd,free,1-10,retail,outbound,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1.3,25
58abae00-7b55-4297-b58b-2d35c59aeda3,free,51-200,transport,partner,0,0,1,1,1,1,2,100.0,0.0,0.0,0,0,8.0,25
3cf14435-61d2-45a9-9e0b-adedbcb64fc3,free,11-50,education,seo,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1.0,25
1bebe6aa-0455-4192-ae02-32b89d7e600d,premium,1-10,retail,partner,0,0,1,14,9,4,14,85.7,53.4,105.0,1,1,3.6,55
61f55dc8-2f7a-445b-b6d8-126f5a79b747,free,1-10,finance,partner,0,0,1,1,1,0,0,0.0,0.0,0.0,0,0,1.6,25
7243d1ff-5c19-4f44-a261-f19c574c6ff6,free,11-50,energy,seo,0,1,1,1,1,1,1,100.0,0.0,0.0,0,0,6.0,25
038d8853-db09-45f7-a404-c62c08764dda,standard,11-50,healthcare,partner,0,0,0,4,3,3,4,75.0,112.2,128.0,1,3,14.8,40
2afbc231-538f-4f29-a182-79cb2aa1f2f9,free,1-10,retail,seo,0,1,1,0,0,0,0,0.0,0.0,0.0,0,2,2.8,20
98b8d52f-8ebb-4572-8f7c-4c83164ea77d,free,51-200,retail,outbound,0,1,1,1,1,1,1,0.0,0.0,0.0,0,4,28.7,15
ee4b71e5-bd7b-4af9-8abf-9fa8875a8c24,premium,11-50,finance,seo,0,0,1,14,9,4,12,100.0,348.88,405.0,1,8,24.2,60
36043510-bb71-41c9-9aac-d35bfc31c36b,free,11-50,telecom,partner,0,0,1,1,1,2,2,100.0,0.0,0.0,0,2,2.7,25
e1cd95ea-d2ed-4176-963d-e02101aea032,free,1-10,manufacturing,seo,0,0,1,3,1,2,2,100.0,0.0,0.0,1,2,4.1,20
fb3add75-e909-45e3-a43f-9f14523709c3,standard,11-50,transport,seo,0,0,0,0,0,0,0,0.0,125.33,128.0,0,0,15.7,40
c4185f49-751b-4497-8da0-e3a2dcc345ab,free,1-10,media,ads,0,0,1,0,0,0,0,0.0,0.0,0.0,0,2,1.8,20
797eae57-899c-4910-890a-5fbcbc4253f0,free,1-10,education,partner,0,0,1,2,2,1,1,100.0,0.0,0.0,0,1,2.3,30
6e5ad393-7d2e-43ea-89e7-06dba7ac3988,standard,200+,transport,seo,1,0,0,6,4,3,4,75.0,2302.4,2416.0,0,54,287.8,65
ea51ca60-7ecf-40f5-a293-6b6cdc47a64f,premium,11-50,media,partner,0,0,0,14,7,2,8,87.5,214.5,225.0,0,3,14.6,65
8a384342-8696-4139-8528-5c202c219dfe,standard,51-200,telecom,seo,0,0,0,9,6,2,4,100.0,839.52,888.0,1,31,109.4,60
e4120723-c038-43b7-865e-e5e17e713042,free,11-50,manufacturing,seo,0,0,1,2,2,2,2,100.0,0.0,0.0,1,1,2.6,30
18488f0a-ef6a-4871-9e69-c740b9d41299,free,1-10,transport,partner,0,0,1,2,2,1,1,100.0,0.0,0.0,1,2,2.2,25
8a5b69ef-7189-479c-8a6c-ac8c4a36c666,free,1-10,finance,ads,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1.0,25
16994c07-878b-48bc-b860-01ee095a8493,free,51-200,education,outbound,0,1,1,2,2,3,3,100.0,0.0,0.0,0,2,25.1,35
62fbfd80-8945-489f-b689-68c4f3f9aa7a,premium,200+,manufacturing,seo,1,0,0,15,3,4,15,93.3,825.0,840.0,0,6,55.0,55
3532f47e-d4fe-4e50-93f5-0d4e42b954e7,standard,51-200,retail,seo,0,0,0,5,3,2,2,100.0,739.13,810.0,0,11,52.3,55
e436e2ed-9a5b-4d1c-b80a-114364404e4b,free,11-50,manufacturing,seo,0,0,1,1,1,1,1,100.0,0.0,0.0,0,1,2.8,20
00bdede6-5676-4c48-8d36-3ee85a36b750,free,1-10,education,partner,0,0,1,1,1,0,0,0.0,0.0,0.0,1,0,1.5,20
42c8f64d-1491-4007-a65a-7c930df89a4f,standard,200+,software,seo,1,0,0,9,6,2,2,100.0,1370.06,1472.0,0,28,176.6,65
3ad81bc2-0ceb-4c84-965d-8bc7a3a263cc,standard,11-50,transport,seo,0,0,0,4,4,1,1,100.0,298.88,360.0,0,4,22.4,50
add832d0-5708-4dbf-b07f-a58b0ec5fde3,standard,51-200,finance,outbound,0,0,0,1,1,0,0,0.0,620.0,624.0,0,1,77.5,45
2cb7aba5-8a18-4d43-9d7e-62c06d022ca4,free,11-50,transport,partner,0,0,1,1,1,0,0,0.0,0.0,0.0,0,0,5.3,25
70300fc3-a94a-40a3-bb2a-36f3554e42b6,standard,11-50,education,ads,0,0,1,2,2,0,0,0.0,41.14,48.0,0,1,5.1,35
2e8e6191-4728-4311-a7d8-770e1fb19752,standard,1-10,education,seo,0,1,1,2,1,1,1,100.0,17.07,72.0,1,2,7.1,20
63767632-0c28-4f35-b23b-892c0d972dca,free,11-50,manufacturing,seo,0,0,1,1,1,0,0,0.0,0.0,0.0,1,0,3.9,20
3417cd35-ca18-4a2e-b97f-52f556bacc49,standard,1-10,retail,partner,0,0,1,3,3,1,1,100.0,77.6,96.0,0,4,10.3,30
f97fed5c-9162-497f-a63d-820a9909f1e9,standard,1-10,education,outbound,0,0,1,4,3,4,5,80.0,41.97,48.0,0,4,5.6,35
36d907aa-508e-4015-9070-c2c78d98174c,free,1-10,software,partner,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,3.4,25
cdb038e9-0aee-4c82-bf13-1e26422945b6,free,11-50,education,seo,0,1,1,1,1,1,1,100.0,0.0,0.0,1,0,5.5,20
45b48eea-cc48-4ad6-856d-058d983adacc,free,11-50,education,ads,0,1,0,1,1,0,0,0.0,0.0,0.0,1,0,2.0,20
2fb2a574-3915-4e97-9c01-2986f6842777,premium,11-50,software,partner,0,0,0,3,2,1,1,100.0,215.0,240.0,0,4,15.3,40
10b5582c-337e-4392-aa21-5b27e2c3c06a,free,1-10,finance,outbound,0,1,1,1,1,0,0,0.0,0.0,0.0,0,0,5.3,25
441848af-2f77-47ad-8637-b7c23c0c7e74,premium,11-50,finance,partner,0,0,1,10,6,2,7,100.0,62.63,80.0,0,0,8.6,55
5e22f72d-e4dc-4d37-bb55-1db7e9c99715,standard,11-50,retail,partner,0,0,1,1,1,0,0,0.0,120.0,160.0,0,0,15.0,40
6e2ba229-a4a8-44bd-bd69-1177dafcaef5,standard,200+,education,ads,1,0,0,4,3,1,2,100.0,589.71,680.0,0,8,80.7,50
5e8e3a96-fbe3-4f2b-b075-82a92c592866,standard,11-50,energy,seo,0,1,1,4,4,2,2,50.0,90.46,120.0,0,3,11.5,45
04da5a5e-e65f-495d-8a00-1d2955b6e9d3,free,11-50,telecom,partner,0,1,1,0,0,0,0,0.0,0.0,0.0,0,1,2.2,20
76bfa28a-3fa1-4ce9-98a7-3c08c11a23d8,free,51-200,manufacturing,seo,0,0,1,2,2,1,1,100.0,0.0,0.0,0,1,6.8,30
8d4c691a-2f73-44a7-8820-ec19b0944c2e,standard,1-10,finance,seo,0,0,1,1,1,1,1,100.0,68.2,80.0,0,0,8.8,30
cc5477f0-9983-4257-a10b-74f0321f747d,premium,200+,energy,seo,1,0,0,10,4,4,5,100.0,6047.5,6240.0,0,54,403.2,65
922ad58f-8f31-4eea-a7e8-b1b0f691650a,standard,51-200,telecom,seo,0,0,0,9,7,3,9,100.0,541.74,576.0,0,23,68.5,75
69cc4dad-d9e5-47e3-80c7-75eb5bde7ed5,free,11-50,transport,partner,0,0,1,1,1,1,1,100.0,0.0,0.0,0,0,2.7,25
6e390420-0c6d-45b2-8cb0-bb6878b7f321,free,11-50,education,partner,0,0,1,1,1,0,0,0.0,0.0,0.0,0,0,4.7,25
e8eaa891-ceca-482c-a94c-3b901fcf46d0,standard,1-10,healthcare,seo,0,0,1,3,3,3,4,75.0,18.51,40.0,0,1,2.4,40
8526a53c-6eed-4533-8381-89cdb4394788,free,200+,healthcare,partner,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,54.8,20
cfb714fc-c7b8-4b77-b21e-606cf6e71163,free,11-50,telecom,ads,0,0,1,1,1,1,1,100.0,4.68,19.2,0,0,1.9,30
8aed9290-bef9-4d9e-890e-36d44afa441b,free,11-50,telecom,ads,0,1,1,0,0,0,0,0.0,0.0,0.0,0,0,5.1,25
97bc8789-f63c-4f70-9984-dfe68be3d060,premium,1-10,manufacturing,ads,0,0,1,11,10,3,7,100.0,30.38,45.0,0,0,2.1,75
f0e80952-202a-4b9d-a62d-3c64250dec62,standard,51-200,transport,seo,0,0,0,7,6,1,2,100.0,443.32,480.0,0,14,58.1,50
f93e2c8c-2caf-497e-b620-b31c608053aa,free,11-50,transport,seo,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,5.5,25
d80174b4-7a8c-405b-add1-1bdebdcebdd6,free,11-50,transport,ads,0,1,1,0,0,0,0,0.0,0.0,0.0,0,0,6.1,25
9bbdf10c-0d17-4031-b6a1-d6b9e03a800b,standard,11-50,telecom,ads,0,0,1,5,5,1,2,100.0,135.36,160.0,0,3,18.4,50
9edc2521-e34c-4f6f-8471-2683373fcd1e,free,200+,finance,seo,0,0,0,4,3,2,2,100.0,0.0,0.0,0,2,105.8,35
7a5ec52e-2856-46fc-8381-d44a06d0e30c,standard,200+,retail,seo,1,0,0,3,1,1,1,100.0,2812.0,2848.0,0,16,351.5,40
084c0af6-68ae-4553-ac52-0d3a330b289d,standard,11-50,education,ads,0,0,1,3,3,2,4,100.0,35.6,40.0,1,0,4.8,40
5c163af5-0839-4373-8eec-12de9cf54c31,free,51-200,education,ads,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,27.8,25
d194dbdf-1812-44a4-a875-0eb1961733b8,premium,51-200,education,partner,0,0,0,15,9,3,11,81.8,1354.5,1440.0,2,31,90.3,70
939c9810-6cf6-4ba1-b86b-fe150ad05c4e,standard,1-10,energy,seo,0,0,1,2,2,3,3,100.0,50.03,72.0,2,3,6.3,30
90a18a24-406f-4ed7-bb19-61df2f4c5916,standard,11-50,energy,partner,0,0,1,3,2,2,2,100.0,68.8,80.0,0,2,9.1,40
8606ecda-b626-469b-876d-5644c7f15e8b,free,1-10,retail,ads,0,0,0,2,1,1,1,100.0,0.0,0.0,0,0,1.0,25
4a7ecf13-6629-43f0-a8e5-6bc39877aaac,standard,51-200,education,seo,0,0,0,8,6,3,6,83.3,628.31,672.0,0,19,78.5,65
a5998f8e-7a73-4ba7-82b5-7cb23ca98772,standard,1-10,energy,seo,0,1,1,0,0,0,0,0.0,36.57,48.0,0,1,5.0,25
d550c1d6-5dfd-45b0-8a50-81a3a02fcb22,premium,1-10,healthcare,ads,0,0,1,6,5,1,1,100.0,42.82,90.0,0,2,3.0,45
cc3e4b34-b467-4fa6-838a-c5bd93af50e8,free,11-50,finance,seo,0,0,1,1,1,0,0,0.0,0.0,0.0,0,0,3.7,25
84fe967c-ca8c-4c2b-8d5c-c7846f0496f7,standard,200+,media,partner,1,1,0,8,6,2,4,100.0,1978.67,2072.0,0,37,247.3,65
91b2960f-5a2d-424f-8c67-0181ba0cf1fa,standard,1-10,energy,partner,0,0,1,5,3,4,6,100.0,40.32,56.0,0,0,5.3,45
6ccd7fcc-78ac-4670-a4da-c317c96c79bc,standard,51-200,energy,partner,0,0,0,3,3,4,5,80.0,243.2,248.0,0,3,30.4,45
b3505e09-3bc5-4532-9f31-eb003063a71e,standard,11-50,education,outbound,0,0,0,12,8,3,7,85.7,178.17,200.0,0,6,22.6,65
ee6c4fcf-dd20-4aff-ad05-e3b2131b9bc0,free,1-10,retail,ads,0,1,1,1,1,0,0,0.0,0.0,0.0,1,1,1.1,15
940a0b5a-3695-47fd-a233-9f1d635f3e8c,standard,1-10,telecom,partner,0,0,1,4,4,3,3,100.0,47.13,72.0,0,0,6.0,55
ec55bc73-9e02-408f-a119-05f14855d953,free,11-50,media,partner,0,0,1,1,1,0,0,0.0,0.0,0.0,0,1,6.6,20
d0294a67-b9cf-4d1c-ac99-468c62d00eb8,free,11-50,education,seo,0,0,1,0,0,0,0,0.0,0.0,0.0,0,2,1.8,20
08d5d828-ebb4-490b-9edd-aa225802bf26,free,1-10,retail,seo,0,1,0,1,1,0,0,0.0,0.0,0.0,0,0,2.0,25
c405193c-06cb-4068-bb2f-62c475be5561,free,1-10,manufacturing,partner,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,2.7,25
b20e90da-72fc-40c2-94c5-62e50dcd60b4,free,1-10,energy,partner,0,0,1,1,1,1,1,100.0,0.0,0.0,0,0,5.5,25
ca0748a6-0757-495b-a834-a4c8f7e8c9e1,free,11-50,finance,partner,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,3.6,25
e714ba31-ba6e-4040-a967-350d6d5937ab,free,51-200,media,seo,0,1,0,0,0,0,0,0.0,0.0,0.0,0,2,39.3,20
d9f494bd-4cd4-4487-900e-2f2da1074235,free,11-50,software,seo,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,3.1,25
f9010da7-6c5c-49fd-a0ad-dc2443fe560d,free,11-50,retail,outbound,0,0,1,2,2,2,2,50.0,0.0,0.0,0,0,3.1,40
4256ff96-199b-4d61-acca-609496e25366,standard,51-200,healthcare,partner,0,0,0,3,2,0,0,0.0,164.48,176.0,1,3,21.4,35
abceb17d-d013-4261-9ca3-1cc52d8bb52d,standard,200+,finance,partner,1,0,0,9,6,3,8,87.5,2389.33,2456.0,0,41,298.7,65
bb317188-1a34-468c-bf82-588aed29aab7,premium,1-10,energy,seo,0,1,1,16,11,3,11,81.8,138.69,195.0,0,4,9.4,75
0fab4a0c-8415-4d09-8039-6c8d2eda0c9e,standard,1-10,healthcare,partner,0,0,1,5,4,1,1,100.0,14.4,24.0,0,0,2.0,50
41c5a230-ec56-4eca-be0b-9edb3de72b4f,standard,1-10,telecom,outbound,0,0,1,5,5,3,4,100.0,36.8,48.0,0,1,4.6,50
7d6c49c5-03ca-4c90-b8e3-8fc07a41cee3,standard,11-50,finance,outbound,0,0,1,3,3,3,5,100.0,76.44,88.0,0,2,9.6,40
49259bfe-6b3d-40eb-86c1-4ca486100a7f,premium,1-10,education,partner,0,0,1,15,11,3,9,88.9,178.13,225.0,0,6,11.9,75
3ee9428c-464f-4f22-974a-ff8e5eebf93c,free,1-10,healthcare,outbound,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1.8,25
c3b9ac09-c5a7-4ad9-aa48-a38856526a2f,free,51-200,telecom,seo,0,0,1,1,1,0,0,0.0,0.0,0.0,0,0,4.6,25
4113bb76-404c-4b0f-a855-e5f55d11f24f,standard,1-10,telecom,ads,0,0,1,9,7,3,5,100.0,53.84,64.0,0,4,6.8,55
14e55928-b82d-47ee-a4eb-3244bf9b43f7,standard,51-200,energy,seo,0,0,0,1,1,1,1,0.0,452.8,520.0,0,4,65.3,30
ef455bd5-0b05-4923-81fa-f1707a481b21,free,11-50,healthcare,seo,0,1,1,3,3,1,1,100.0,0.0,0.0,0,0,3.4,35
f4dcab38-bd41-4706-9d79-5446dd8eda44,standard,11-50,manufacturing,ads,0,0,0,4,3,2,4,100.0,178.8,192.0,0,9,22.6,45
e07c20e0-efab-428a-bf8a-781997afb045,free,200+,manufacturing,ads,0,0,0,1,1,0,0,0.0,0.0,0.0,0,2,66.0,20
78c913e7-2689-4f5f-9ff6-182c80e410fc,free,1-10,retail,ads,0,0,1,1,1,0,0,0.0,0.0,0.0,0,1,3.1,20
4a0a41a4-d931-47c5-8ade-f844e504cdf3,standard,200+,healthcare,outbound,1,0,0,1,1,0,0,0.0,2776.53,3000.0,0,18,372.0,40
d58e7116-d15a-457f-9da1-644d814f0bc5,standard,51-200,education,seo,0,0,0,2,2,2,3,100.0,252.8,264.0,1,5,31.6,40
6e8684e6-d745-4929-a468-f96507820214,premium,51-200,education,ads,1,0,0,12,6,3,9,88.9,1071.38,1155.0,0,15,73.3,65
9852f939-65fb-4db1-a7a7-2dd9f55dc072,standard,1-10,media,partner,0,0,1,8,7,4,8,87.5,110.46,150.0,2,1,8.3,65
85a4f51f-bbc9-4e0b-94a7-c4604ba05c07,free,11-50,manufacturing,seo,0,1,1,0,0,0,0,0.0,0.0,0.0,0,2,4.4,20
35a6f409-0ddc-4ae5-b022-a976299811aa,premium,51-200,healthcare,outbound,0,0,1,17,13,4,13,76.9,1517.33,1680.0,3,48,104.4,70
ee353159-d64b-45ca-8fbd-07c0da249a92,premium,11-50,retail,partner,0,0,0,14,9,3,8,100.0,303.46,330.0,0,3,20.5,65
b08c834c-dc91-44d1-ab3a-9834db8b3050,premium,200+,retail,ads,1,0,0,20,11,4,14,92.9,3534.43,3750.0,0,74,242.6,85
14b3a856-76f7-42de-b2ed-869ebfd5b281,standard,1-10,software,ads,0,0,1,1,1,1,1,100.0,12.8,24.0,1,0,1.7,25
6aefa57a-ca66-47c7-98c6-98a6dc8d4895,premium,51-200,energy,ads,0,0,0,9,8,2,8,75.0,1009.98,1665.0,0,26,110.7,75
4e0eb416-258c-4261-896d-2a59f08e38a5,free,11-50,media,outbound,0,1,1,2,2,3,3,100.0,0.0,0.0,0,0,4.8,40
27abb32d-7f28-42ef-9bc4-b65a2399110b,standard,11-50,media,outbound,0,0,1,4,4,0,0,0.0,92.59,104.0,0,2,11.7,45
d610b104-b745-4548-a67c-3ca50f693a43,free,51-200,education,partner,0,0,1,1,1,2,2,100.0,0.0,0.0,0,1,4.6,25
16f04cd2-7acb-43ae-b0fe-76232e312ae6,free,1-10,retail,seo,0,1,1,1,1,1,1,100.0,13.0,32.0,0,0,2.0,30
08f1f425-90b6-4424-932f-c6e3439a4f52,standard,1-10,software,partner,0,0,1,2,1,0,0,0.0,3.2,12.8,0,0,2.5,30
6967edd1-96d5-4fca-9a16-922e80e1c70c,standard,11-50,healthcare,ads,0,0,1,2,2,2,2,100.0,87.64,176.0,1,4,24.0,30
52385ae5-b261-4fe6-ae41-b6e28f12e29b,premium,11-50,education,seo,0,0,1,12,8,3,9,88.9,310.07,360.0,2,6,21.4,60
83d32a41-2fd1-40d1-bcfa-adf828b41f11,standard,11-50,transport,seo,0,0,1,4,2,1,1,100.0,70.67,88.0,0,1,9.5,35
cd532b1e-c490-44d4-8b4a-978a07b1c7af,free,1-10,healthcare,ads,0,0,1,1,1,0,0,0.0,0.0,0.0,0,0,1.7,25
7c5f2328-9751-4d29-af74-c6dcffb2b3fb,premium,11-50,manufacturing,outbound,0,0,0,16,8,4,12,100.0,370.82,420.0,0,6,26.3,65
2089d478-e8e9-4691-af83-d1c9f17b90b7,free,1-10,software,seo,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,2.9,20
1c4c6db8-b832-4ef3-b5d4-38e4b65afef9,free,11-50,software,partner,0,1,1,2,2,1,1,100.0,0.0,0.0,0,0,1.9,35
cc6b0c0e-3d73-409c-a1cc-b6e2b4534ed6,free,11-50,software,seo,0,0,1,4,4,2,2,100.0,0.0,0.0,0,2,5.3,45
1c7bba03-236b-45f5-b32b-5c748927658b,standard,11-50,media,ads,0,0,1,0,0,0,0,0.0,44.0,48.0,0,0,5.5,30
ef91dc47-b1b5-45b8-b911-34ede790b4a1,premium,1-10,media,seo,0,0,1,15,9,4,21,100.0,70.62,90.0,3,4,4.8,40
24ebd3bc-1732-49ae-9465-7301ff07afcd,standard,11-50,healthcare,ads,0,0,0,3,2,0,0,0.0,136.96,152.0,1,4,18.6,35
47bd370e-7176-4cae-a3c7-e1fdfa58d343,premium,11-50,education,outbound,0,0,1,4,4,1,1,100.0,148.64,180.0,1,3,10.3,45
81a4e2a9-d60a-48d4-8a8d-847c36b934ac,standard,51-200,telecom,outbound,0,0,0,1,1,1,1,100.0,778.4,872.0,1,8,108.0,35
88f2e6da-5800-44e7-9ea0-1174f7db1fc4,premium,51-200,retail,seo,1,0,0,4,4,3,4,100.0,939.0,960.0,0,9,62.6,65
921cb587-51f0-4c41-bf10-13c7233518cb,free,200+,telecom,seo,0,0,0,4,4,1,2,100.0,0.0,0.0,0,16,120.6,35
cad08199-ef83-4093-aa93-46923760943c,premium,1-10,transport,seo,0,0,1,5,2,2,2,100.0,65.0,75.0,0,0,4.3,45
3e6696d7-3f84-412c-89d9-8bf4a21ab51a,free,51-200,transport,seo,0,1,1,1,1,0,0,0.0,0.0,0.0,0,1,10.1,20
9aa8f624-5888-4470-bdd6-a9dc7b463bd1,free,51-200,transport,seo,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,24.8,20
1ac70742-670b-4ca1-97f0-515e208348b3,free,1-10,education,outbound,0,0,1,1,1,1,1,100.0,0.0,0.0,0,0,3.2,25
7719cabd-fed2-46ce-b54f-1dfe809ad449,free,11-50,energy,seo,0,0,1,0,0,0,0,0.0,0.0,0.0,1,0,6.0,20
f3594c1b-39f3-41b6-9e50-a9eb320fc546,free,1-10,healthcare,outbound,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,2.1,25
6e57a5cb-02ea-4c0e-9bf2-2246b6cf675f,free,11-50,media,ads,0,1,1,0,0,0,0,0.0,40.0,56.0,0,0,5.7,30
7fdd9325-1119-4675-8c98-ea0200916988,standard,200+,manufacturing,partner,0,0,0,10,6,2,4,50.0,605.73,855.0,0,9,57.8,65
d7fe528d-e2bd-422e-93ae-a9efe3627ebf,free,1-10,finance,partner,0,0,1,0,0,0,0,0.0,0.0,0.0,2,2,2.2,15
78444b0b-5509-4eb8-af7c-b16eea1869ee,premium,1-10,finance,partner,0,1,1,15,10,4,13,100.0,43.17,75.0,0,3,2.9,65
b72fcb37-1004-4a7c-9986-3624cfda65e3,standard,11-50,manufacturing,seo,0,0,1,10,8,2,4,100.0,60.3,104.0,0,2,7.7,60
59346f3b-bdb0-4efb-b155-a0ebf6fdacc5,standard,1-10,transport,outbound,0,0,1,1,1,0,0,0.0,70.67,80.0,1,2,8.8,20
428deaa0-2c1c-4594-9065-4ccd74ab5fdb,premium,11-50,manufacturing,ads,0,0,1,6,5,2,6,100.0,118.2,135.0,0,2,8.2,60
0b21da69-d48d-4d5f-8cf3-31e720a12122,free,1-10,media,partner,0,0,1,0,0,0,0,0.0,0.0,0.0,0,1,3.7,20
7f578a53-e981-4d89-ade4-e477b526ae32,premium,51-200,finance,partner,0,0,0,13,9,2,5,100.0,1059.43,1110.0,1,26,71.6,70
8fa895e3-5471-441d-8b6a-1e36fae2fbd3,free,51-200,retail,seo,0,0,1,3,3,1,1,100.0,0.0,0.0,0,1,7.8,30
475530a0-571d-4f02-87dc-b1022577ee02,free,11-50,retail,seo,0,0,1,1,1,1,1,100.0,0.0,0.0,0,1,2.0,20
6b73b228-9eef-4986-93ee-073cf3bd17ac,free,11-50,retail,partner,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,7.0,25
1417e95a-9391-46c0-8670-065b8968ca69,standard,51-200,energy,ads,0,0,0,1,1,1,1,100.0,416.0,424.0,0,3,52.0,30
3a543f71-b604-4bee-93f1-3e489a443d10,free,1-10,healthcare,ads,0,0,1,0,0,0,0,0.0,0.0,0.0,1,2,1.7,15
7b160e0f-fe81-48c4-85f3-33430dd5c10c,free,11-50,retail,partner,0,0,1,1,1,1,2,100.0,0.0,0.0,0,0,5.5,25
077e9d76-fe3d-42ca-b149-deb486dc040a,free,200+,software,seo,0,0,0,2,2,1,2,100.0,0.0,0.0,0,4,51.0,25
9ef13158-32b4-40bb-9caa-5b9e1875109a,free,11-50,telecom,seo,0,0,1,1,1,1,2,100.0,0.0,0.0,1,0,1.9,20
aef1dfe1-3ca7-4954-8766-86b4793c219c,premium,1-10,education,partner,0,0,1,9,7,4,5,100.0,80.45,90.0,1,0,5.4,60
444a7399-3401-4633-a4a6-03eac342ceec,free,11-50,retail,partner,0,1,1,1,1,0,0,0.0,0.0,0.0,0,1,2.3,20
2ab51f74-8f45-42d9-9c7e-6c3c25333df0,free,1-10,retail,seo,0,1,1,1,1,1,1,100.0,0.0,0.0,1,0,2.0,20
e6633aaa-d044-4212-9aa2-08a60cdc3049,free,51-200,transport,ads,0,1,0,0,0,0,0,0.0,0.0,0.0,0,1,32.4,20
e7511ae2-f306-4b6f-aedc-c1f90c06ad85,free,11-50,finance,seo,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,1.0,20
a4602160-de8e-4be5-8a79-079c44e772c6,free,51-200,retail,seo,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1,26.8,15
fe2653a0-7b93-4aba-ad70-9f7f20bc5f44,standard,1-10,retail,seo,0,0,1,3,3,1,2,100.0,50.0,64.0,0,1,6.3,35
9e1b5349-950d-42e3-ab89-75847e475a19,free,1-10,education,seo,0,0,1,0,0,0,0,0.0,0.0,0.0,1,0,1.5,20
08cf19f2-b482-428c-bc04-ed122fd56953,standard,51-200,energy,seo,0,0,0,0,0,0,0,0.0,388.0,392.0,0,1,48.5,35
ed141ef2-dc88-4d91-a001-62c37b200dfa,free,1-10,media,seo,0,0,1,2,1,2,3,100.0,0.0,0.0,0,1,1.5,25
5f67f59b-a4b7-4a66-b17c-601271f197ab,free,11-50,finance,seo,0,1,1,0,0,0,0,0.0,0.0,0.0,0,2,4.3,20
9337792f-836b-454c-b521-92b774cf118d,free,51-200,energy,seo,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,16.5,25
a8dc7d57-844a-4a13-8fbc-cde206c4d9ac,standard,1-10,transport,seo,0,0,1,5,5,1,1,100.0,14.22,24.0,2,0,1.8,45
5075e20e-f2a5-4150-83a7-e801f6e9cbd8,standard,1-10,education,seo,0,0,1,5,4,2,3,100.0,17.92,40.0,0,0,2.3,55
d16cc79f-b4e6-44df-a5f9-55b5ddafa14d,free,11-50,software,seo,0,1,1,3,2,2,2,100.0,0.0,0.0,0,0,3.9,40
8d40ec84-47d8-42ff-acc3-ed385104f42e,free,11-50,manufacturing,seo,0,1,1,0,0,0,0,0.0,0.0,0.0,0,0,3.7,25
27a666d6-b5b2-4848-8711-2a669b93d5d8,free,1-10,media,partner,0,0,1,1,1,0,0,0.0,0.0,0.0,0,0,2.6,25
b43024aa-964d-4506-8d86-8490f032d71c,standard,51-200,healthcare,partner,0,0,0,4,3,2,3,100.0,261.78,280.0,1,9,33.8,40
02809a4e-e2c6-4f28-9830-0f9902534e61,free,11-50,manufacturing,outbound,0,0,1,1,1,1,1,100.0,7.06,19.2,0,1,2.0,25
0bfce7dc-35d8-4334-8eb6-91706f575fbc,premium,11-50,finance,ads,0,0,1,1,1,2,2,100.0,85.0,90.0,0,1,5.7,30
4cda7f9d-7e77-4d0c-ab60-13cba6804a8e,free,11-50,education,outbound,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,5.8,25
6918b738-b060-4bc1-8ce2-a0925b7207cb,free,51-200,software,ads,0,1,1,5,4,4,4,100.0,0.0,0.0,0,0,11.2,50
16b7a9f0-be14-4d73-9cc6-93a6baa41c80,free,1-10,healthcare,seo,0,1,1,1,1,1,2,100.0,0.0,0.0,0,0,2.7,25
36771c30-cffe-45aa-a124-913d7d805128,premium,11-50,healthcare,seo,0,0,0,8,6,3,7,100.0,279.3,300.0,1,3,19.0,50
51533e34-0ebd-409b-8af0-8b6eebb3bc21,premium,1-10,manufacturing,outbound,0,0,1,4,3,0,0,0.0,16.0,24.0,0,0,1.2,40
